fault_id,param_idx,elem_idx,bit_idx,accuracy,has_nan,has_inf,failure_type
106_15_13,106,15,13,97.9,False,False,no_effect
107_99_1,107,99,1,97.9,False,False,no_effect
147_97_30,147,97,30,11.9,False,False,catastrophic_low_acc
1_23052_19,1,23052,19,97.9,False,False,no_effect
99_107_14,99,107,14,97.9,False,False,no_effect
124_56_17,124,56,17,97.9,False,False,no_effect
111_124_1,111,124,1,97.9,False,False,no_effect
99_86_25,99,86,25,97.9,False,False,no_effect
42_110166_29,42,110166,29,97.9,False,False,no_effect
32_35004_1,32,35004,1,97.9,False,False,no_effect
100_151_1,100,151,1,97.9,False,False,no_effect
21_164_27,21,164,27,97.8,False,False,sdc_minor
34_118_11,34,118,11,97.9,False,False,no_effect
12_68198_24,12,68198,24,97.9,False,False,no_effect
83_54_29,83,54,29,97.9,False,False,no_effect
83_86_24,83,86,24,97.9,False,False,no_effect
71_107_16,71,107,16,97.9,False,False,no_effect
20_30822_1,20,30822,1,97.9,False,False,no_effect
138_6826_22,138,6826,22,97.9,False,False,no_effect
57_166_4,57,166,4,97.9,False,False,no_effect
10_7_15,10,7,15,97.9,False,False,no_effect
51_5_9,51,5,9,97.9,False,False,no_effect
61_129_30,61,129,30,11.9,True,False,catastrophic_nan_inf
29_144_13,29,144,13,97.9,False,False,no_effect
119_179_16,119,179,16,97.9,False,False,no_effect
94_42_7,94,42,7,97.9,False,False,no_effect
41_79_6,41,79,6,97.9,False,False,no_effect
148_6_19,148,6,19,97.9,False,False,no_effect
147_173_24,147,173,24,97.9,False,False,no_effect
101_183_12,101,183,12,97.9,False,False,no_effect
19_248_6,19,248,6,97.9,False,False,no_effect
77_175_7,77,175,7,97.9,False,False,no_effect
144_10766_22,144,10766,22,97.9,False,False,no_effect
136_109_23,136,109,23,97.9,False,False,no_effect
17_129_21,17,129,21,97.9,False,False,no_effect
3_107_31,3,107,31,97.9,False,False,no_effect
27_110_23,27,110,23,98.0,False,False,no_effect
117_181_9,117,181,9,97.9,False,False,no_effect
111_45_17,111,45,17,97.9,False,False,no_effect
137_123_29,137,123,29,97.9,False,False,no_effect
111_187_17,111,187,17,97.9,False,False,no_effect
82_62_5,82,62,5,97.9,False,False,no_effect
71_115_15,71,115,15,97.9,False,False,no_effect
118_145_24,118,145,24,97.9,False,False,no_effect
86_7523_31,86,7523,31,97.9,False,False,no_effect
83_46_31,83,46,31,97.9,False,False,no_effect
54_46507_16,54,46507,16,97.9,False,False,no_effect
87_71_17,87,71,17,97.9,False,False,no_effect
142_2_12,142,2,12,97.9,False,False,no_effect
21_61_26,21,61,26,97.9,False,False,no_effect
125_142_15,125,142,15,97.9,False,False,no_effect
121_661_31,121,661,31,97.9,False,False,no_effect
114_103931_1,114,103931,1,97.9,False,False,no_effect
23_75_14,23,75,14,97.9,False,False,no_effect
103_249_19,103,249,19,97.9,False,False,no_effect
148_94_30,148,94,30,97.8,False,False,sdc_minor
141_135_22,141,135,22,97.9,False,False,no_effect
108_144281_21,108,144281,21,97.9,False,False,no_effect
90_92124_29,90,92124,29,97.9,False,False,no_effect
69_78_16,69,78,16,97.9,False,False,no_effect
59_30_12,59,30,12,97.9,False,False,no_effect
80_7835_11,80,7835,11,97.9,False,False,no_effect
49_221_30,49,221,30,11.9,True,False,catastrophic_nan_inf
70_185_18,70,185,18,97.9,False,False,no_effect
25_198_18,25,198,18,97.9,False,False,no_effect
58_92_11,58,92,11,97.9,False,False,no_effect
77_3_8,77,3,8,97.9,False,False,no_effect
70_11_3,70,11,3,97.9,False,False,no_effect
141_74_8,141,74,8,97.9,False,False,no_effect
125_26_0,125,26,0,97.9,False,False,no_effect
146_74537_30,146,74537,30,11.9,False,False,catastrophic_low_acc
122_115466_21,122,115466,21,97.9,False,False,no_effect
47_13_16,47,13,16,97.9,False,False,no_effect
122_29907_4,122,29907,4,97.9,False,False,no_effect
102_64454_4,102,64454,4,97.9,False,False,no_effect
147_161_3,147,161,3,97.9,False,False,no_effect
38_39111_19,38,39111,19,97.9,False,False,no_effect
21_63_7,21,63,7,97.9,False,False,no_effect
142_106_14,142,106,14,97.9,False,False,no_effect
133_389_28,133,389,28,97.9,False,False,no_effect
113_76_27,113,76,27,97.9,False,False,no_effect
78_74531_3,78,74531,3,97.9,False,False,no_effect
25_212_13,25,212,13,97.9,False,False,no_effect
67_83_10,67,83,10,97.9,False,False,no_effect
61_177_4,61,177,4,97.9,False,False,no_effect
40_0_26,40,0,26,98.0,False,False,no_effect
115_481_18,115,481,18,97.9,False,False,no_effect
8_15170_18,8,15170,18,97.9,False,False,no_effect
72_119021_4,72,119021,4,97.9,False,False,no_effect
59_67_12,59,67,12,97.9,False,False,no_effect
108_30087_14,108,30087,14,97.9,False,False,no_effect
38_69633_9,38,69633,9,97.9,False,False,no_effect
18_7816_10,18,7816,10,97.9,False,False,no_effect
78_77993_18,78,77993,18,97.9,False,False,no_effect
112_31_29,112,31,29,97.9,False,False,no_effect
77_179_25,77,179,25,97.9,False,False,no_effect
69_128_31,69,128,31,97.9,False,False,no_effect
112_20_2,112,20,2,97.9,False,False,no_effect
110_84494_16,110,84494,16,97.9,False,False,no_effect
6_11970_14,6,11970,14,97.9,False,False,no_effect
147_150_1,147,150,1,97.9,False,False,no_effect
68_2636_11,68,2636,11,97.9,False,False,no_effect
120_136043_28,120,136043,28,97.9,False,False,no_effect
71_46_27,71,46,27,97.9,False,False,no_effect
125_23_30,125,23,30,11.9,False,False,catastrophic_low_acc
89_104_21,89,104,21,97.9,False,False,no_effect
82_171_6,82,171,6,97.9,False,False,no_effect
41_84_26,41,84,26,97.9,False,False,no_effect
126_37777_25,126,37777,25,97.9,False,False,no_effect
140_2404_29,140,2404,29,97.9,False,False,no_effect
22_80_16,22,80,16,97.9,False,False,no_effect
82_29_25,82,29,25,97.8,False,False,sdc_minor
131_0_29,131,0,29,97.9,False,False,no_effect
105_13_12,105,13,12,97.9,False,False,no_effect
132_94838_31,132,94838,31,97.9,False,False,no_effect
113_13_13,113,13,13,97.9,False,False,no_effect
68_35993_8,68,35993,8,97.9,False,False,no_effect
73_448_31,73,448,31,98.0,False,False,no_effect
31_29_15,31,29,15,97.9,False,False,no_effect
40_79_0,40,79,0,97.9,False,False,no_effect
